0.8243,0,0.6213,-0.01883,1.5408,-0.02838,0.3021,-0.00706,3.5668,1.13026,3.7305,1.36883,5.1386,1.32162,4.7203,1.2366,5.799,1.2366
0.8257,-0.02838,0.6228,-0.02838,1.5422,-0.0378,0.3036,-0.00706,3.5683,1.07335,3.7393,1.39708,5.1415,1.28382,4.7217,1.25557,5.8078,1.21777
0.8271,-0.02838,0.6242,-0.02838,1.5647,0.00942,0.305,0.02132,3.5727,0.97851,3.7407,1.38766,5.1444,1.29323,4.7232,1.25557,5.8121,1.22718
0.8285,-0.01883,0.6257,-0.01883,1.5661,-0.00942,0.3065,0.01191,3.5742,0.93115,3.7481,1.38766,5.1473,1.28382,4.7276,1.24602,5.8136,1.21777
0.8299,-0.01883,0.6271,-0.01883,1.5676,0.01883,0.308,-0.00706,3.5904,0.95012,3.7569,1.33103,5.1488,1.3122,4.7291,1.2366,5.8151,1.2366
0.8355,-0.02838,0.6286,-0.02838,1.569,0,0.3109,0.01191,3.5918,0.93115,3.7583,1.3122,5.1517,1.28382,4.7305,1.22718,5.8165,1.2366
0.8397,-0.02838,0.63,-0.0378,1.5704,0.00942,0.3124,-0.00706,3.5933,0.98806,3.7627,1.3122,5.1532,1.29323,4.732,1.21777,5.8238,1.24602
0.8411,-0.02838,0.6315,-0.05663,1.5718,-0.00942,0.3139,0.01191,3.5948,0.99748,3.7642,1.34045,5.1576,1.30278,4.7349,1.21777,5.8252,1.24602
0.8425,-0.02838,0.6329,-0.04722,1.5732,-0.01883,0.3168,-0.01662,3.5992,0.98806,3.7906,1.42546,5.159,1.30278,4.7364,1.19894,5.8267,1.2366
0.844,-0.02838,0.6344,-0.04722,1.6056,0,0.3183,0.01191,3.6006,0.95012,3.7921,1.41605,5.1605,1.28382,4.7378,1.21777,5.8296,1.22718
0.8454,-0.01883,0.6359,-0.01883,1.6168,-0.01883,0.3198,-0.00706,3.6021,0.8838,3.7965,1.38766,5.162,1.3122,4.7393,1.24602,5.8311,1.21777
