0,0.01428048
0.00333,0.01395708
0.00667,0.01428048
0.01,0.0149314
0.01333,0.01363506
0.01667,0.0149314
0.02,0.01460526
0.02333,0.01395708
0.02667,0.01460526
0.03,0.01331442
0.03333,0.01460526
0.03667,0.01395708
0.04,0.01428048
0.04333,0.01460526
0.04667,0.01363506
0.05,0.01460526
0.05333,0.01428048
0.05667,0.01363506
0.06,0.0152589
0.06333,0.01395708
0.06667,0.01460526
0.07,0.01395708
0.07333,0.01395708
0.07667,0.0149314
0.08,0.01363506
0.08333,0.01460526
0.08667,0.01460526
0.09,0.01428048
0.09333,0.0149314
0.09667,0.01363506
0.1,0.01460526
0.10333,0.01395708
0.10667,0.01428048
0.11,0.01460526
0.11333,0.01363506
0.11667,0.01460526
0.12,0.01428048
0.12333,0.01395708
0.12667,0.0149314
0.13,0.01395708
0.13333,0.0149314
0.13667,0.01428048
0.14,0.01395708
0.14333,0.0149314
0.14667,0.01395708
0.15,0.01460526
0.15333,0.01363506
0.15667,0.01428048
0.16,0.0149314
0.16333,0.01395708
0.16667,0.0149314
0.17,0.01395708
0.17333,0.01395708
0.17667,0.01460526
0.18,0.01363506
0.18333,0.01460526
0.18667,0.01428048
0.19,0.01395708
0.19333,0.0149314
0.19667,0.01363506
0.2,0.0149314
0.20333,0.01395708
0.20667,0.01428048
0.21,0.01460526
0.21333,0.01363506
0.21667,0.0149314
0.22,0.01428048
0.22333,0.01395708
0.22667,0.01460526
0.23,0.01395708
0.23333,0.0149314
0.23667,0.01428048
0.24,0.01428048
0.24333,0.01460526
0.24667,0.01363506
0.25,0.0149314
0.25333,0.01428048
0.25667,0.01395708
0.26,0.01460526
0.26333,0.01395708
0.26667,0.01460526
0.27,0.01395708
0.27333,0.01428048
0.27667,0.0152589
0.28,0.01363506
0.28333,0.01460526
0.28667,0.01395708
0.29,0.01428048
0.29333,0.01460526
0.29667,0.01363506
0.3,0.01460526
0.30333,0.01428048
0.30667,0.01395708
0.31,0.0149314
0.31333,0.01363506
0.31667,0.0149314
0.32,0.01428048
0.32333,0.01428048
0.32667,0.0149314
0.33,0.01395708
0.33333,0.0149314
0.33667,0.01395708
0.34,0.01395708
0.34333,0.0149314
0.34667,0.01395708
0.35,0.01428048
0.35333,0.01428048
0.35667,0.01428048
0.36,0.0149314
0.36333,0.01363506
0.36667,0.01460526
0.37,0.01395708
0.37333,0.01395708
0.37667,0.01428048
0.38,0.01331442
0.38333,0.01460526
0.38667,0.01428048
0.39,0.01395708
0.39333,0.0149314
0.39667,0.01395708
0.4,0.01460526
0.40333,0.01395708
0.40667,0.01395708
0.41,0.01428048
0.41333,0.01331442
0.41667,0.0149314
0.42,0.01395708
0.42333,0.01428048
0.42667,0.01460526
0.43,0.01331442
0.43333,0.01428048
0.43667,0.01428048
0.44,0.01460526
0.44333,0.01460526
0.44667,0.01331442
0.45,0.0149314
0.45333,0.01428048
0.45667,0.01395708
